Date,Adj Close,Close,High,Low,Open,Volume
1987-01-26,0.171026692,0.222097993,0.225446001,0.220982,0.223214,351680000
1987-01-27,0.181340069,0.235490993,0.237165004,0.222655997,0.223214,378560000
1987-01-28,0.190364286,0.247209996,0.248884007,0.232701004,0.236607,414400000
1987-01-29,0.186066583,0.241629004,0.255580008,0.238280997,0.249441996,557760000
1987-01-30,0.190793902,0.247768,0.249441996,0.234933004,0.241071001,409920000
1987-02-02,0.192082927,0.249441996,0.25,0.242188007,0.247768,246400000
1987-02-03,0.190793902,0.247768,0.250557989,0.244420007,0.25,178617600
1987-02-04,0.189075202,0.245536,0.247768,0.242745996,0.247768,217840000
1987-02-05,0.185207218,0.240512997,0.246094003,0.237165004,0.245536,340480000
1987-02-06,0.185636953,0.241071001,0.241071001,0.236048996,0.241071001,293440000
1987-02-09,0.180910364,0.234933004,0.238280997,0.233259007,0.236048996,157001600
1987-02-10,0.181340069,0.235490993,0.235490993,0.230469003,0.234375,166790400
1987-02-11,0.194231391,0.252231985,0.253347993,0.235490993,0.236607,342720000
1987-02-12,0.201536879,0.261718988,0.267298996,0.254464,0.254464,710080000
1987-02-13,0.21356903,0.277343988,0.279018015,0.258929014,0.261718988,510720000
1987-02-17,0.228179067,0.296317011,0.296875,0.276228011,0.277343988,409920000
1987-02-18,0.2182955,0.283481985,0.300781012,0.282923996,0.297432989,470400000
1987-02-19,0.214428261,0.278459996,0.283481985,0.275669992,0.283481985,313600000
1987-02-20,0.210561126,0.273438007,0.279018015,0.270646989,0.278459996,190646400
1987-02-23,0.217006519,0.281807989,0.286830008,0.266182989,0.271762997,351680000
1987-02-24,0.225171283,0.292411,0.294643015,0.281807989,0.282366008,356160000
1987-02-25,0.237633124,0.308593988,0.310268015,0.288504004,0.292411,454720000
1987-02-26,0.237633124,0.308593988,0.318637997,0.303570986,0.310268015,499520000
1987-02-27,0.240640879,0.3125,0.316964,0.302455008,0.308593988,405440000
1987-03-02,0.232046336,0.301339,0.314731985,0.299106985,0.313616008,396480000
1987-03-03,0.223452523,0.290179014,0.304129004,0.289063007,0.301339,436800000
1987-03-04,0.232475981,0.301896989,0.304688007,0.291853011,0.293527007,448000000
1987-03-05,0.23548457,0.305804014,0.308036,0.300222993,0.301339,338240000
1987-03-06,0.231186911,0.300222993,0.305245996,0.297991008,0.300222993,176377600
1987-03-09,0.222162664,0.288504004,0.297991008,0.287945986,0.296875,255360000
1987-03-10,0.229468122,0.297991008,0.298548996,0.287945986,0.287945986,244160000
1987-03-11,0.227749482,0.295758992,0.303570986,0.295758992,0.300222993,218467200
1987-03-12,0.224311933,0.291294992,0.295758992,0.284040004,0.294643015,302400000
1987-03-13,0.2182955,0.283481985,0.294643015,0.283481985,0.291294992,197612800
1987-03-16,0.224311933,0.291294992,0.291294992,0.279018015,0.283481985,246400000
1987-03-17,0.230327547,0.299106985,0.303570986,0.290179014,0.292411,244160000
1987-03-18,0.226890162,0.294643015,0.301339,0.289063007,0.300222993,302400000
1987-03-19,0.23505491,0.305245996,0.305804014,0.292411,0.293527007,206729600
1987-03-20,0.234625235,0.304688007,0.311383992,0.304688007,0.304688007,347200000
1987-03-23,0.232046336,0.301339,0.304688007,0.295758992,0.303570986,246400000
1987-03-24,0.227749482,0.295758992,0.305804014,0.295758992,0.302455008,268800000
1987-03-25,0.229468122,0.297991008,0.299106985,0.291294992,0.296875,273280000
1987-03-26,0.231186911,0.300222993,0.302455008,0.296875,0.297991008,143024000
1987-03-27,0.223452523,0.290179014,0.301339,0.289063007,0.300222993,133907200
1987-03-30,0.21485807,0.279018015,0.286830008,0.277902007,0.283481985,259840000
1987-03-31,0.221732914,0.287945986,0.289063007,0.277902007,0.277902007,273280000
1987-04-01,0.229468122,0.297991008,0.299106985,0.278459996,0.28125,217862400
1987-04-02,0.246657237,0.320313007,0.320313007,0.299106985,0.304688007,777280000
1987-04-03,0.246657237,0.320313007,0.320870996,0.313616008,0.319195986,539840000
1987-04-06,0.240640879,0.3125,0.324777007,0.309152007,0.319195986,288960000
1987-04-07,0.232905775,0.302455008,0.313616008,0.302455008,0.311383992,259840000
1987-04-08,0.237203345,0.308036,0.313616008,0.301339,0.302455008,230720000
1987-04-09,0.244078383,0.316964,0.319195986,0.302455008,0.306919992,237440000
1987-04-10,0.241500273,0.313616008,0.319195986,0.311383992,0.318080008,217840000
1987-04-13,0.232046336,0.301339,0.313616008,0.301339,0.3125,142217600
1987-04-14,0.233765081,0.303570986,0.311383992,0.296875,0.297991008,407680000
1987-04-15,0.244078383,0.316964,0.316964,0.306919992,0.310268015,349440000
1987-04-16,0.245797202,0.319195986,0.327008992,0.316964,0.318080008,347200000
1987-04-20,0.244508043,0.317521989,0.324777007,0.315847993,0.319195986,149161600
1987-04-21,0.25696969,0.333705008,0.334820986,0.310268015,0.313616008,432320000
1987-04-22,0.25525108,0.331472993,0.34375,0.330356985,0.342076004,403200000
1987-04-23,0.261267483,0.339286,0.344866008,0.331472993,0.331472993,304640000
1987-04-24,0.25696969,0.333705008,0.341518015,0.332589,0.338169992,255360000
1987-04-27,0.257829309,0.334820986,0.335938007,0.327008992,0.331472993,383040000
1987-04-28,0.264705062,0.34375,0.347656012,0.337054014,0.338169992,324800000
1987-04-29,0.267283142,0.347097993,0.356027007,0.34375,0.344866008,291200000
1987-04-30,0.272440195,0.353794992,0.357143015,0.347097993,0.348214,253120000
1987-05-01,0.275018275,0.357143015,0.357143015,0.351563007,0.354911,132720000
1987-05-04,0.274158865,0.356027007,0.358258992,0.352679014,0.354911,142105600
1987-05-05,0.275877625,0.358258992,0.360491008,0.348214,0.357143015,230720000
1987-05-06,0.275018275,0.357143015,0.367188007,0.353794992,0.359375,286720000
1987-05-07,0.275877625,0.358258992,0.361606985,0.356027007,0.356027007,180790400
1987-05-08,0.271580875,0.352679014,0.361606985,0.352679014,0.359375,184732800
1987-05-11,0.26510787,0.34375,0.354911,0.342633992,0.34375,197276800
1987-05-12,0.259943783,0.337054014,0.341518015,0.334820986,0.339286,259840000
1987-05-13,0.270271897,0.350445986,0.351004004,0.337054014,0.338169992,311360000
1987-05-14,0.272854835,0.353794992,0.354911,0.349330008,0.349330008,148489600
1987-05-15,0.269411266,0.349330008,0.353794992,0.348214,0.353794992,145958400
1987-05-18,0.260804415,0.338169992,0.350445986,0.337054014,0.349330008,241920000
1987-05-19,0.252196789,0.327008992,0.338169992,0.324218988,0.338169992,239680000
1987-05-20,0.256500155,0.332589,0.334820986,0.323661,0.325893015,288960000
1987-05-21,0.256500155,0.332589,0.338169992,0.332589,0.333705008,173801600
1987-05-22,0.255209237,0.330915004,0.337054014,0.329241008,0.334820986,97104000
1987-05-26,0.268550515,0.348214,0.348214,0.330356985,0.332589,152252800
1987-05-27,0.273715377,0.354911,0.358258992,0.345981985,0.348214,180700800
1987-05-28,0.275436908,0.357143015,0.358258992,0.350445986,0.354911,151222400
1987-05-29,0.271994233,0.352679014,0.359375,0.352679014,0.358258992,92601600
1987-06-01,0.267689973,0.347097993,0.354911,0.345981985,0.354911,83305600
1987-06-02,0.265968502,0.344866008,0.348214,0.34375,0.345981985,137491200
1987-06-03,0.267689973,0.347097993,0.354911,0.344866008,0.344866008,171315200
1987-06-04,0.270271897,0.350445986,0.351563007,0.34375,0.348214,153596800
1987-06-05,0.267689973,0.347097993,0.351563007,0.347097993,0.351563007,130928000
1987-06-08,0.267689973,0.347097993,0.348214,0.342633992,0.347097993,201846400
1987-06-09,0.270271897,0.350445986,0.354911,0.345981985,0.345981985,127052800
1987-06-10,0.270271897,0.350445986,0.358258992,0.348214,0.351563007,146227200
1987-06-11,0.271994233,0.352679014,0.357143015,0.348214,0.350445986,125372800
1987-06-12,0.271994233,0.352679014,0.356027007,0.351563007,0.352679014,101763200
1987-06-15,0.270271897,0.350445986,0.354911,0.345981985,0.352679014,259840000
1987-06-16,0.285765827,0.370536,0.372768015,0.339286,0.370536,342720000
1987-06-17,0.278879553,0.361606985,0.379464,0.357143015,0.370536,297920000
1987-06-18,0.285765827,0.370536,0.372768015,0.352679014,0.359375,229600000
1987-06-19,0.282322258,0.366070986,0.372768015,0.360491008,0.370536,125440000
1987-06-22,0.289208591,0.375,0.377231985,0.364955008,0.368304014,169120000
1987-06-23,0.284044474,0.368304014,0.376116008,0.363839,0.375,80852800
1987-06-24,0.289208591,0.375,0.386161,0.361606985,0.370536,118720000
1987-06-25,0.278879553,0.361606985,0.379464,0.361606985,0.375,120960000
1987-06-26,0.278879553,0.361606985,0.370536,0.357143015,0.363839,127680000
1987-06-29,0.280601025,0.363839,0.363839,0.357143015,0.361606985,101304000
1987-06-30,0.278879553,0.361606985,0.366070986,0.354911,0.361606985,144480000
1987-07-01,0.275436908,0.357143015,0.363839,0.354911,0.363839,94830400
1987-07-02,0.279740244,0.362722993,0.366070986,0.354911,0.357143015,81558400
1987-07-06,0.280601025,0.363839,0.372768015,0.361606985,0.363839,85489600
1987-07-07,0.270271897,0.350445986,0.366070986,0.345981985,0.361606985,203840000
1987-07-08,0.256500155,0.332589,0.350445986,0.325893015,0.350445986,341600000
1987-07-09,0.259943783,0.337054014,0.345981985,0.332589,0.332589,239680000
1987-07-10,0.261665076,0.339286,0.350445986,0.337054014,0.339286,156800000
1987-07-13,0.278879553,0.361606985,0.363839,0.345981985,0.348214,255360000
1987-07-14,0.296094894,0.383929014,0.383929014,0.366070986,0.366070986,257600000
1987-07-15,0.302980244,0.392856985,0.399554014,0.377231985,0.383929014,271040000
1987-07-16,0.302980244,0.392856985,0.392856985,0.386161,0.392856985,94584000
1987-07-17,0.297816187,0.386161,0.399554014,0.381695986,0.395089,92198400
1987-07-20,0.287487298,0.372768015,0.386161,0.370536,0.383929014,124320000
1987-07-21,0.284905165,0.369419992,0.379464,0.368304014,0.375,110992000
1987-07-22,0.292651266,0.379464,0.381695986,0.368304014,0.370536,60928000
1987-07-23,0.287487298,0.372768015,0.388393015,0.361606985,0.383929014,74737600
1987-07-24,0.292651266,0.379464,0.381695986,0.370536,0.370536,117600000
1987-07-27,0.290930033,0.377231985,0.383929014,0.375,0.379464,56638400
1987-07-28,0.288347811,0.373883992,0.381695986,0.372768015,0.379464,74289600
1987-07-29,0.282322258,0.366070986,0.375,0.361606985,0.375,98828800
1987-07-30,0.285765827,0.370536,0.370536,0.363839,0.366070986,104294400
1987-07-31,0.284044474,0.368304014,0.375,0.368304014,0.368304014,73046400
1987-08-03,0.277158231,0.359375,0.370536,0.359375,0.366070986,63358400
1987-08-04,0.290930033,0.377231985,0.377231985,0.357143015,0.361606985,120960000
1987-08-05,0.297816187,0.386161,0.388393015,0.375,0.377231985,129920000
1987-08-06,0.318473428,0.412945986,0.417411,0.381695986,0.386161,252000000
1987-08-07,0.320195526,0.415179014,0.421875,0.410714,0.412945986,152320000
1987-08-10,0.332675487,0.430804014,0.430804014,0.408481985,0.430804014,77996800
1987-08-11,0.341293424,0.441964,0.448661,0.435268015,0.441964,271040000
1987-08-12,0.336122632,0.435268015,0.444195986,0.430804014,0.441964,161280000
1987-08-13,0.337846249,0.4375,0.448661,0.433036,0.435268015,196000000
1987-08-14,0.337846249,0.4375,0.446429014,0.428570986,0.433036,104854400
1987-08-17,0.341293424,0.441964,0.446429014,0.435268015,0.441964,145600000
1987-08-18,0.336122632,0.435268015,0.441964,0.430804014,0.439731985,237440000
1987-08-19,0.344741315,0.446429014,0.446429014,0.4375,0.441964,66875200
1987-08-20,0.356807292,0.462054014,0.46875,0.444195986,0.448661,175840000
1987-08-21,0.365425229,0.473214,0.479911,0.459820986,0.462054014,140000000
1987-08-24,0.360254556,0.466518015,0.477679014,0.466518015,0.473214,120960000
1987-08-25,0.358530909,0.464286,0.475445986,0.464286,0.470981985,136640000
1987-08-26,0.358530909,0.464286,0.477679014,0.464286,0.473214,196000000
1987-08-27,0.358530909,0.464286,0.470981985,0.459820986,0.466518015,124320000
1987-08-28,0.358530909,0.464286,0.46875,0.459820986,0.464286,95816000
1987-08-31,0.372320473,0.482143015,0.484375,0.462054014,0.466518015,150080000
1987-09-01,0.361978084,0.46875,0.493304014,0.46875,0.488839,138880000
1987-09-02,0.358530909,0.464286,0.475445986,0.453125,0.464286,229600000
1987-09-03,0.353359312,0.457589,0.470981985,0.448661,0.46875,184800000
1987-09-04,0.34818849,0.450893015,0.462054014,0.446429014,0.457589,108438400
1987-09-08,0.34387958,0.445313007,0.450893015,0.433036,0.448661,175840000
1987-09-09,0.363701701,0.470981985,0.473214,0.441964,0.448661,157920000
1987-09-10,0.370596886,0.479911,0.486606985,0.474330008,0.475445986,140000000
1987-09-11,0.375767589,0.486606985,0.495536,0.470981985,0.482143015,124320000
1987-09-14,0.365425229,0.473214,0.493304014,0.470981985,0.488839,81905600
1987-09-15,0.356807292,0.462054014,0.473214,0.459820986,0.473214,104608000
1987-09-16,0.356807292,0.462054014,0.469866008,0.457589,0.462054014,168000000
1987-09-17,0.358530909,0.464286,0.466518015,0.455356985,0.464286,66796800
1987-09-18,0.356807292,0.462054014,0.466518015,0.458705008,0.464286,71198400
1987-09-21,0.346464813,0.448661,0.470981985,0.448661,0.462054014,128800000
1987-09-22,0.373182207,0.483258992,0.484375,0.448661,0.450893015,153440000
1987-09-23,0.380939245,0.493304014,0.5,0.479911,0.483258992,254576000
1987-09-24,0.389557093,0.504463971,0.516740978,0.493304014,0.493304014,182560000
1987-09-25,0.396452338,0.513392985,0.517857015,0.504463971,0.506695986,106523200
1987-09-28,0.384386331,0.497768015,0.524554014,0.495536,0.513392985,203840000
1987-09-29,0.375767589,0.486606985,0.5,0.484375,0.5,171360000
1987-09-30,0.389557093,0.504463971,0.508929014,0.484375,0.484375,122080000
1987-10-01,0.401622921,0.520088971,0.524554014,0.504463971,0.506695986,116480000
1987-10-02,0.403346688,0.522320986,0.524554014,0.513392985,0.520088971,96499200
1987-10-05,0.408518255,0.529017985,0.533482015,0.515625,0.522320986,134400000
1987-10-06,0.384386331,0.497768015,0.53125,0.495536,0.53125,201600000
1987-10-07,0.382662714,0.495536,0.497768015,0.484375,0.495536,224000000
1987-10-08,0.374043912,0.484375,0.5,0.475445986,0.495536,164640000
1987-10-09,0.373182207,0.483258992,0.495536,0.482143015,0.484375,145600000
1987-10-12,0.367148787,0.475445986,0.485491008,0.462054014,0.484375,199360000
1987-10-13,0.375767589,0.486606985,0.488839,0.475445986,0.486606985,162400000
1987-10-14,0.367148787,0.475445986,0.482143015,0.464286,0.479911,258720000
1987-10-15,0.358530909,0.464286,0.486606985,0.462054014,0.475445986,348320000
1987-10-16,0.332675487,0.430804014,0.473214,0.424106985,0.466518015,420000000
1987-10-19,0.251661092,0.325893015,0.430804014,0.316964,0.430804014,476000000
1987-10-20,0.237871572,0.308036,0.375,0.291294992,0.34375,568960000
1987-10-21,0.279240191,0.361606985,0.375,0.339286,0.34375,534240000
1987-10-22,0.25338462,0.328125,0.361606985,0.321429014,0.350445986,385280000
1987-10-23,0.244765937,0.316964,0.325893015,0.305804014,0.319195986,198240000
1987-10-26,0.193054974,0.25,0.3125,0.246652007,0.308036,313600000
1987-10-27,0.208568096,0.270089,0.287945986,0.258929014,0.263393015,455840000
1987-10-28,0.230976328,0.299106985,0.301339,0.261161,0.274554014,418880000
1987-10-29,0.272345752,0.352679014,0.357143015,0.287945986,0.305804014,331520000
1987-10-30,0.266312242,0.344866008,0.383929014,0.34375,0.357143015,421120000
1987-11-02,0.267174065,0.345981985,0.352679014,0.334820986,0.345981985,188160000
1987-11-03,0.249937415,0.323661,0.34375,0.305804014,0.339286,313600000
1987-11-04,0.248213798,0.321429014,0.332589,0.310268015,0.316964,234080000
1987-11-05,0.262003303,0.339286,0.345981985,0.323661,0.323661,255360000
1987-11-06,0.260279745,0.337054014,0.352679014,0.330356985,0.341518015,187040000
1987-11-09,0.256831765,0.332589,0.334820986,0.323661,0.330356985,210560000
1987-11-10,0.249937415,0.323661,0.334820986,0.321429014,0.325893015,231840000
1987-11-11,0.256831765,0.332589,0.341518015,0.328125,0.332589,185920000
1987-11-12,0.267174065,0.345981985,0.357143015,0.342633992,0.34375,246400000
1987-11-13,0.256831765,0.332589,0.352679014,0.330356985,0.350445986,154560000
1987-11-16,0.25338462,0.328125,0.34375,0.325893015,0.337054014,184800000
1987-11-17,0.241844937,0.3125,0.330356985,0.3125,0.328125,268800000
1987-11-18,0.250482529,0.323661,0.325893015,0.308036,0.319195986,265440000
1987-11-19,0.238390252,0.308036,0.325893015,0.303570986,0.325893015,182560000
1987-11-20,0.245299727,0.316964,0.321429014,0.296875,0.303570986,250880000
1987-11-23,0.250482529,0.323661,0.323661,0.310268015,0.316964,97395200
1987-11-24,0.255664468,0.330356985,0.337054014,0.322544992,0.328125,197120000
1987-11-25,0.252209842,0.325893015,0.330356985,0.321429014,0.330356985,92400000
1987-11-27,0.241844937,0.3125,0.325893015,0.310268015,0.323661,70683200
1987-11-30,0.228025362,0.294643015,0.308036,0.272320986,0.301339,416640000
1987-12-01,0.229752794,0.296875,0.303570986,0.292411,0.299106985,181440000
1987-12-02,0.224570587,0.290179014,0.299106985,0.290179014,0.296875,142240000
1987-12-03,0.210750222,0.272320986,0.297991008,0.265625,0.294643015,319200000
1987-12-04,0.212478369,0.274554014,0.279018015,0.265625,0.270089,244160000
1987-12-07,0.228025362,0.294643015,0.296875,0.276786,0.276786,203840000
1987-12-08,0.238390252,0.308036,0.311383992,0.296875,0.299106985,254240000
1987-12-09,0.241844937,0.3125,0.323661,0.302455008,0.308036,179200000
1987-12-10,0.24011761,0.310268015,0.321429014,0.296875,0.301339,276640000
1987-12-11,0.234934673,0.303570986,0.310268015,0.299106985,0.310268015,122080000
1987-12-14,0.2573919,0.332589,0.334820986,0.305804014,0.308036,341600000
1987-12-15,0.259119302,0.334820986,0.341518015,0.330356985,0.337054014,299040000
1987-12-16,0.271211565,0.350445986,0.354911,0.332589,0.337054014,330400000
1987-12-17,0.271211565,0.350445986,0.363839,0.350445986,0.361606985,325920000
1987-12-18,0.279849112,0.361606985,0.368304014,0.350445986,0.352679014,302400000
1987-12-21,0.28848657,0.372768015,0.372768015,0.359375,0.361606985,188160000
1987-12-22,0.286759257,0.370536,0.372768015,0.361606985,0.372768015,128800000
1987-12-23,0.291941345,0.377231985,0.381695986,0.368304014,0.372768015,171360000
1987-12-24,0.294532299,0.380580008,0.383929014,0.372768015,0.375,69944000
1987-12-28,0.278121829,0.359375,0.379464,0.352679014,0.377231985,229600000
1987-12-29,0.291077644,0.376116008,0.377231985,0.359375,0.361606985,118720000
1987-12-30,0.299715191,0.387277007,0.390625,0.379464,0.379464,155680000
1987-12-31,0.290214062,0.375,0.383929014,0.373883992,0.379464,117600000
1988-01-04,0.30921635,0.399554014,0.399554014,0.377231985,0.381695986,330400000
1988-01-05,0.308352679,0.398438007,0.412945986,0.395089,0.410714,309120000
1988-01-06,0.302306145,0.390625,0.401786,0.390625,0.401786,268800000
1988-01-07,0.307488233,0.397320986,0.399554014,0.379464,0.388393015,212800000
1988-01-08,0.276394337,0.357143015,0.404018015,0.352679014,0.397320986,486080000
1988-01-11,0.293668628,0.379464,0.381695986,0.354911,0.357143015,404320000
1988-01-12,0.290214062,0.375,0.388393015,0.354911,0.383929014,400960000
1988-01-13,0.291941345,0.377231985,0.386161,0.367188007,0.375,211680000
1988-01-14,0.291941345,0.377231985,0.382813007,0.375,0.381695986,132160000
1988-01-15,0.296260506,0.382813007,0.401786,0.379464,0.388393015,343840000
1988-01-18,0.29539597,0.381695986,0.383929014,0.375,0.383929014,125440000
1988-01-19,0.29539597,0.381695986,0.386161,0.369419992,0.377231985,274400000
1988-01-20,0.274667025,0.354911,0.383929014,0.341518015,0.383929014,680960000
1988-01-21,0.277258098,0.358258992,0.363839,0.351563007,0.361606985,493920000
1988-01-22,0.271211565,0.350445986,0.363839,0.341518015,0.361606985,445760000
1988-01-25,0.282439947,0.364955008,0.370536,0.352679014,0.352679014,200480000
1988-01-26,0.274667025,0.354911,0.366070986,0.350445986,0.363839,143360000
1988-01-27,0.274667025,0.354911,0.361606985,0.345981985,0.359375,258720000
1988-01-28,0.285031885,0.368304014,0.370536,0.354911,0.357143015,232960000
1988-01-29,0.286759257,0.370536,0.372768015,0.359375,0.370536,265440000
1988-02-01,0.28848657,0.372768015,0.379464,0.369419992,0.372768015,199360000
1988-02-02,0.285031885,0.368304014,0.373883992,0.361606985,0.370536,191520000
1988-02-03,0.272939593,0.352679014,0.368304014,0.350445986,0.366070986,226240000
1988-02-04,0.274667025,0.354911,0.358258992,0.348214,0.352679014,199360000
1988-02-05,0.266893059,0.344866008,0.360491008,0.34375,0.357143015,132160000
1988-02-08,0.26775673,0.345981985,0.350445986,0.337054014,0.34375,203840000
1988-02-09,0.274667025,0.354911,0.356027007,0.345981985,0.348214,116480000
1988-02-10,0.283303797,0.366070986,0.370536,0.354911,0.354911,228480000
1988-02-11,0.280712634,0.362722993,0.368304014,0.359375,0.366070986,147840000
1988-02-12,0.283862472,0.366070986,0.370536,0.361606985,0.362722993,137760000
1988-02-16,0.285594046,0.368304014,0.368304014,0.357143015,0.366070986,154560000
1988-02-17,0.289920926,0.373883992,0.379464,0.368304014,0.368304014,256480000
1988-02-18,0.289055645,0.372768015,0.381695986,0.370536,0.371652007,143360000
1988-02-19,0.289055645,0.372768015,0.375,0.370536,0.372768015,90764800
1988-02-22,0.29944101,0.386161,0.389508992,0.370536,0.370536,200480000
1988-02-23,0.295978576,0.381695986,0.390625,0.377231985,0.386161,220640000
1988-02-24,0.292517215,0.377231985,0.383929014,0.375,0.381695986,145600000
1988-02-25,0.289055645,0.372768015,0.383929014,0.372768015,0.375,179200000
1988-02-26,0.289055645,0.372768015,0.377231985,0.368304014,0.375,82342400
1988-02-29,0.297710121,0.383929014,0.386161,0.370536,0.372768015,112000000
1988-03-01,0.29944101,0.386161,0.388393015,0.379464,0.386161,171360000
1988-03-02,0.309826314,0.399554014,0.401786,0.388393015,0.390625,292320000
1988-03-03,0.321942478,0.415179014,0.419643015,0.397320986,0.397320986,473760000
1988-03-04,0.32453844,0.418527007,0.419643015,0.40625,0.410714,209440000
1988-03-07,0.32453844,0.418527007,0.426339,0.415179014,0.417411,207200000
1988-03-08,0.320210844,0.412945986,0.419643015,0.410714,0.417411,144480000
1988-03-09,0.323673069,0.417411,0.421875,0.412945986,0.412945986,134400000
1988-03-10,0.313287854,0.404018015,0.421875,0.404018015,0.419643015,176960000
1988-03-11,0.316749334,0.408481985,0.408481985,0.397320986,0.40625,157920000
1988-03-14,0.320210844,0.412945986,0.415179014,0.40625,0.408481985,98123200
1988-03-15,0.311556906,0.401786,0.412945986,0.399554014,0.410714,181440000
1988-03-16,0.319345653,0.411830008,0.414063007,0.397320986,0.400669992,118720000
1988-03-17,0.311556906,0.401786,0.415179014,0.399554014,0.412945986,260960000
1988-03-18,0.309826314,0.399554014,0.40625,0.395089,0.401786,272160000
1988-03-21,0.3037678,0.391741008,0.398438007,0.383929014,0.396205008,227360000
1988-03-22,0.3046332,0.392856985,0.397320986,0.386161,0.392856985,119179200
1988-03-23,0.294247895,0.379464,0.392856985,0.373883992,0.392856985,209440000
1988-03-24,0.282997072,0.364955008,0.379464,0.357143015,0.372768015,320320000
1988-03-25,0.277804911,0.358258992,0.368304014,0.357143015,0.363839,131040000
1988-03-28,0.287324727,0.370536,0.372768015,0.352679014,0.357143015,172480000
1988-03-29,0.283862472,0.366070986,0.375,0.362722993,0.370536,213920000
1988-03-30,0.273478001,0.352679014,0.368304014,0.345981985,0.363839,371840000
1988-03-31,0.276939481,0.357143015,0.361606985,0.350445986,0.354911,217280000
1988-04-04,0.268284857,0.345981985,0.361606985,0.34375,0.354911,181440000
1988-04-05,0.271746516,0.350445986,0.352679014,0.34375,0.350445986,147840000
1988-04-06,0.289055645,0.372768015,0.372768015,0.348214,0.352679014,190400000
1988-04-07,0.282131821,0.363839,0.378347993,0.363839,0.372768015,163520000
1988-04-08,0.283862472,0.366070986,0.372768015,0.354911,0.363839,202720000
1988-04-11,0.287324727,0.370536,0.375,0.366070986,0.372768015,148960000
1988-04-12,0.289055645,0.372768015,0.377231985,0.368304014,0.372768015,173600000
1988-04-13,0.285594046,0.368304014,0.375,0.366070986,0.372768015,143360000
1988-04-14,0.273478001,0.352679014,0.370536,0.348214,0.361606985,188160000
1988-04-15,0.273478001,0.352679014,0.357143015,0.34375,0.354911,232960000
1988-04-18,0.276939481,0.357143015,0.363839,0.350445986,0.354911,170240000
1988-04-19,0.278670281,0.359375,0.370536,0.358258992,0.358258992,212329600
1988-04-20,0.275208741,0.354911,0.361606985,0.350445986,0.359375,215040000
1988-04-21,0.273478001,0.352679014,0.361606985,0.348214,0.360491008,178080000
1988-04-22,0.277804911,0.358258992,0.359375,0.352679014,0.354911,107643200
1988-04-25,0.282997072,0.364955008,0.366070986,0.357143015,0.359375,150080000
1988-04-26,0.287324727,0.370536,0.372768015,0.363839,0.366070986,175840000
1988-04-27,0.289055645,0.372768015,0.375,0.370536,0.372768015,126560000
1988-04-28,0.286459386,0.369419992,0.375,0.368304014,0.372768015,99164800
1988-04-29,0.283862472,0.366070986,0.370536,0.361606985,0.368304014,89992000
1988-05-02,0.283862472,0.366070986,0.368304014,0.361606985,0.363839,82196800
1988-05-03,0.289055645,0.372768015,0.377231985,0.363839,0.366070986,124320000
1988-05-04,0.290786415,0.375,0.385044992,0.372768015,0.373883992,224000000
1988-05-05,0.289055645,0.372768015,0.377231985,0.370536,0.375,70459200
1988-05-06,0.285594046,0.368304014,0.372768015,0.368304014,0.371652007,107038400
1988-05-09,0.282131821,0.363839,0.368304014,0.361606985,0.368304014,76372800
1988-05-10,0.282997072,0.364955008,0.366070986,0.359375,0.361606985,95905600
1988-05-11,0.273478001,0.352679014,0.363839,0.352679014,0.359375,174720000
1988-05-12,0.275208741,0.354911,0.359375,0.352679014,0.352679014,82980800
1988-05-13,0.280400962,0.361606985,0.361606985,0.357143015,0.359375,71400000
1988-05-16,0.286159128,0.368304014,0.369419992,0.357143015,0.361606985,74760000
1988-05-17,0.280955762,0.361606985,0.375,0.359375,0.370536,193760000
1988-05-18,0.275753111,0.354911,0.363839,0.352679014,0.361606985,174720000
1988-05-19,0.270549864,0.348214,0.354911,0.34375,0.352679014,249760000
1988-05-20,0.268815696,0.345981985,0.352679014,0.345981985,0.350445986,81737600
1988-05-23,0.263613075,0.339286,0.347097993,0.333705008,0.34375,183680000
1988-05-24,0.269682735,0.347097993,0.348214,0.337054014,0.339286,142240000
1988-05-25,0.267081589,0.34375,0.354911,0.34375,0.348214,135520000
1988-05-26,0.273151904,0.351563007,0.352679014,0.34375,0.34375,85780800
1988-05-27,0.275753111,0.354911,0.357143015,0.348214,0.350445986,83955200
1988-05-31,0.287893295,0.370536,0.370536,0.354911,0.357143015,123200000
1988-06-01,0.294829905,0.379464,0.379464,0.368304014,0.370536,229600000
1988-06-02,0.289627403,0.372768015,0.379464,0.370536,0.375,133280000
1988-06-03,0.298299223,0.383929014,0.386161,0.372768015,0.372768015,175840000
1988-06-06,0.305235893,0.392856985,0.392856985,0.381695986,0.381695986,164640000
1988-06-07,0.305235893,0.392856985,0.404018015,0.388393015,0.390625,311360000
1988-06-08,0.312173277,0.401786,0.40625,0.392856985,0.395089,258720000
1988-06-09,0.301767588,0.388393015,0.404018015,0.386161,0.401786,269920000
1988-06-10,0.308704317,0.397320986,0.399554014,0.383929014,0.388393015,176960000
1988-06-13,0.312173277,0.401786,0.404018015,0.395089,0.401786,148960000
1988-06-14,0.313907534,0.404018015,0.410714,0.401786,0.404018015,292420800
1988-06-15,0.317376047,0.408481985,0.408481985,0.401786,0.404018015,122080000
1988-06-16,0.308704317,0.397320986,0.404018015,0.395089,0.401786,107374400
